year,raw_name,concept,harmonized_name,values_recode,notes
2004,QN47B,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47b. If you agreed with a presidential candidate on other issues, but not on the issue of A constitutional amendment against same sex marriages could you still vote for him, or not?"
2004,QN47B,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47b. If you agreed with a presidential candidate on other issues, but not on the issue of A constitutional amendment against same sex marriages could you still vote for him, or not?"
2004,QN47C,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47c. If you agreed with a presidential candidate on other issues, but not on the issue of The war in Iraq could you still vote for him, or not?"
2004,QN47C,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47c. If you agreed with a presidential candidate on other issues, but not on the issue of The war in Iraq could you still vote for him, or not?"
2004,QN48,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 48. Have you ever voted in an election in the U.S., or not?"
2004,QN48,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 48. Have you ever voted in an election in the U.S., or not?"
2004,QN49,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 49. We often find out that a lot of people aren't able to vote because they were not registered, or they were sick, or they just didn't have time. Do you remember for sure whether you voted in the November 2002 congressional election in your district?"
2004,QN49,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 49. We often find out that a lot of people aren't able to vote because they were not registered, or they were sick, or they just didn't have time. Do you remember for sure whether you voted in the November 2002 congressional election in your district?"
2004,QN50,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 50. Do you remember for sure whether you voted in the November 2000 presidential election when George W. Bush ran against Al Gore and Ralph Nader?
2004,QN50,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 50. Do you remember for sure whether you voted in the November 2000 presidential election when George W. Bush ran against Al Gore and Ralph Nader?
2004,QN52A,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 52a. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes feel I don't know enough about the candidates to vote?
2004,QN52A,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 52a. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes feel I don't know enough about the candidates to vote?
2004,QN52B,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52b. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's complicated to register to vote where I live?
2004,QN52B,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52b. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's complicated to register to vote where I live?
2004,QN52C,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52c. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's difficult for me to get out to the polls to vote?
2004,QN52C,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52c. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's difficult for me to get out to the polls to vote?
2004,QN52D,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52d. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes don't like any of the candidates?
2004,QN52D,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52d. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes don't like any of the candidates?
2004,QN52F,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52f. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I can make more of a difference by getting involved in my community
2004,QN52F,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 52f. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I can make more of a difference by getting involved in my community
