survey_year,immigration_levels_opinion,legalization_support,deportation_worry,gender,age,education,income,marital_status,employment,state,citizenship_status,place_birth,parent_nativity,immigrant_generation,political_party
2002,3,1,NA,2,NA,2,12,1,3,9,1,1,NA,1,2
2002,3,1,NA,2,NA,3,3,1,1,9,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,NA,1,3,13,1,1,NA,1,NA
2002,3,0,NA,2,NA,1,12,5,3,9,1,2,3,2,3
2002,3,1,NA,2,NA,1,3,2,2,30,2,1,NA,1,1
2002,3,1,NA,1,NA,1,6,3,1,9,2,1,NA,1,1
2002,NA,1,NA,1,NA,2,11,2,1,42,1,2,1,NA,NA
2002,NA,1,NA,1,NA,1,14,2,1,9,1,1,NA,1,2
2002,1,1,NA,2,NA,1,2,5,3,9,1,2,3,2,NA
2002,3,1,NA,1,NA,1,4,5,1,42,2,1,NA,1,3
2002,3,0,NA,1,NA,1,11,1,1,42,1,2,1,3,3
2002,3,1,NA,2,NA,1,NA,1,2,42,2,1,NA,1,3
2002,2,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,1
2002,3,0,NA,2,NA,3,24,2,1,31,1,2,3,2,1
2002,3,1,NA,2,NA,1,NA,4,1,42,1,1,NA,1,1
2002,1,1,NA,1,NA,2,11,1,1,42,2,1,NA,1,NA
2002,2,1,NA,2,NA,2,12,1,1,9,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,6,1,1,30,1,1,NA,1,1
2002,1,1,NA,1,NA,3,12,1,1,9,2,1,NA,1,1
2002,1,1,NA,2,NA,1,NA,1,3,9,1,1,NA,1,1
2002,1,1,NA,2,NA,2,6,1,1,9,2,1,NA,1,3
2002,1,1,NA,1,NA,1,14,3,1,9,1,1,NA,1,2
2002,1,1,NA,2,NA,1,11,3,1,42,1,2,1,3,1
2002,3,1,NA,2,NA,1,21,1,1,42,2,1,NA,1,1
2002,3,1,NA,1,NA,1,NA,4,3,42,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,12,1,1,13,1,1,NA,1,1
2002,3,1,NA,2,NA,2,23,5,1,42,1,1,NA,1,3
2002,3,1,NA,1,NA,1,5,1,1,3,2,1,NA,1,NA
2002,2,1,NA,1,NA,3,21,3,1,31,1,2,1,NA,1
2002,1,1,NA,2,NA,3,22,3,3,3,NA,NA,NA,NA,NA
2002,1,0,NA,1,NA,3,21,1,1,9,1,1,NA,1,1
2002,1,1,NA,1,NA,1,13,5,3,9,2,1,NA,1,NA
2002,3,0,NA,2,NA,1,4,1,1,9,2,1,NA,1,2
2002,3,1,NA,1,NA,1,3,2,1,42,2,1,NA,1,3
2002,1,1,NA,1,NA,1,12,3,1,42,2,1,NA,1,2
2002,1,1,NA,2,NA,3,22,1,1,42,1,2,2,2,1
2002,1,1,NA,1,NA,1,3,5,1,42,2,1,NA,1,2
2002,1,1,NA,2,NA,3,23,1,2,42,1,2,2,2,3
2002,3,1,NA,2,NA,1,4,3,1,42,1,2,2,2,NA
2002,3,1,NA,2,NA,1,3,1,3,9,2,1,NA,1,3
2002,1,1,NA,1,NA,1,6,5,1,42,2,1,NA,1,NA
2002,1,NA,NA,2,NA,NA,NA,1,3,42,1,2,3,2,NA
2002,3,0,NA,1,NA,1,14,3,1,31,1,2,1,3,1
2002,3,1,NA,1,NA,1,NA,3,1,9,2,1,NA,1,2
2002,1,1,NA,2,NA,3,21,5,1,42,1,2,3,2,1
2002,1,1,NA,2,NA,1,5,1,2,42,2,1,NA,1,NA
2002,3,1,NA,2,NA,2,12,1,2,13,2,1,NA,1,2
2002,NA,1,NA,2,NA,3,24,1,1,42,NA,NA,NA,NA,2
2002,1,1,NA,2,NA,1,4,5,3,9,2,1,NA,1,1
2002,3,1,NA,2,NA,NA,NA,5,1,3,2,1,NA,1,NA
2002,1,1,NA,1,NA,2,14,1,1,30,1,2,3,2,1
2002,1,1,NA,2,NA,2,5,3,1,42,1,2,1,3,1
2002,3,0,NA,1,NA,3,23,1,1,9,1,1,NA,1,2
2002,1,1,NA,2,NA,2,11,3,1,30,2,1,NA,1,NA
2002,1,1,NA,1,NA,3,14,1,1,9,1,1,NA,1,2
2002,2,1,NA,1,NA,1,6,1,1,9,1,1,NA,1,2
2002,3,1,NA,2,NA,2,1,5,3,42,1,2,1,3,1
2002,2,1,NA,1,NA,2,4,3,1,9,2,1,NA,1,2
2002,3,1,NA,2,NA,1,4,1,1,42,1,2,1,1,2
2002,3,1,NA,2,NA,3,2,5,1,9,2,1,NA,1,2
2002,3,1,NA,2,NA,1,NA,3,1,9,1,1,NA,1,2
2002,3,1,NA,1,NA,1,6,1,3,42,1,2,1,3,1
2002,NA,1,NA,2,NA,1,NA,3,1,9,1,1,NA,1,1
2002,3,1,NA,2,NA,1,11,1,2,42,2,1,NA,1,2
2002,1,NA,NA,2,NA,2,3,3,3,42,1,2,1,3,1
2002,1,1,NA,1,NA,1,12,1,3,9,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,12,1,1,42,2,1,NA,1,2
2002,1,1,NA,2,NA,2,5,2,3,30,1,2,3,1,1
2002,1,1,NA,1,NA,1,5,1,1,9,2,1,NA,1,1
2002,3,1,NA,2,NA,1,2,1,3,42,1,1,NA,1,3
2002,1,1,NA,1,NA,1,3,1,3,42,1,2,2,2,3
2002,NA,1,NA,2,NA,1,1,3,3,9,2,1,NA,1,1
2002,1,1,NA,1,NA,1,14,1,1,30,1,1,NA,1,1
2002,3,1,NA,1,NA,1,NA,5,1,13,1,2,3,2,3
2002,1,1,NA,1,NA,2,13,3,3,13,1,2,3,1,1
2002,3,1,NA,2,NA,1,4,1,1,42,1,2,1,3,1
2002,1,0,NA,2,NA,3,14,5,1,42,1,2,1,3,1
2002,1,1,NA,1,NA,2,13,5,1,42,1,2,1,3,2
2002,3,0,NA,2,NA,2,1,3,1,42,1,2,2,2,1
2002,3,1,NA,1,NA,1,3,5,1,42,2,1,NA,1,3
2002,1,1,NA,1,NA,1,1,1,1,3,2,1,NA,1,3
2002,2,1,NA,1,NA,2,4,5,1,9,1,1,NA,1,2
2002,3,1,NA,1,NA,1,NA,3,1,9,1,1,NA,1,2
2002,3,0,NA,2,NA,3,4,3,1,42,1,2,1,3,1
2002,1,1,NA,2,NA,2,11,2,2,9,1,2,3,2,NA
2002,3,1,NA,1,NA,1,4,3,1,9,2,1,NA,1,NA
2002,1,1,NA,2,NA,1,NA,1,2,42,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,21,1,1,42,1,2,1,3,NA
2002,3,1,NA,2,NA,2,2,5,3,9,1,2,3,2,2
2002,3,1,NA,2,NA,1,6,1,1,9,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,NA,1,1,42,2,1,NA,1,2
2002,1,1,NA,2,NA,2,11,2,1,42,1,1,NA,1,1
2002,1,1,NA,2,NA,1,NA,1,3,42,2,1,NA,1,3
2002,3,1,NA,1,NA,2,23,1,1,9,1,1,NA,1,3
2002,1,1,NA,1,NA,1,4,1,1,42,1,2,3,2,3
2002,3,1,NA,1,NA,1,NA,5,1,42,2,1,NA,1,NA
2002,3,1,NA,2,NA,2,NA,1,1,42,1,2,3,2,NA
2002,1,1,NA,2,NA,3,23,1,3,3,NA,NA,NA,NA,1
2002,3,1,NA,2,NA,1,3,1,2,42,1,2,1,3,1
2002,3,1,NA,2,NA,1,6,3,1,42,1,2,3,1,2
2002,3,1,NA,2,NA,1,NA,1,1,42,1,2,1,3,1
2002,3,1,NA,2,NA,1,4,1,1,42,1,2,3,2,NA
2002,3,1,NA,1,NA,1,4,5,1,42,2,1,NA,1,3
2002,3,1,NA,2,NA,1,NA,1,1,42,1,1,NA,1,3
2002,2,1,NA,1,NA,1,1,1,3,13,1,1,NA,1,NA
2002,3,1,NA,2,NA,1,NA,5,3,46,2,1,NA,1,NA
2002,1,1,NA,1,NA,3,21,1,1,9,1,1,NA,1,3
2002,1,1,NA,2,NA,3,12,1,2,3,NA,NA,NA,NA,2
2002,1,1,NA,1,NA,1,3,1,1,3,2,1,NA,1,1
2002,3,1,NA,2,NA,1,5,1,1,42,2,1,NA,1,2
2002,3,0,NA,1,NA,1,13,3,1,31,1,2,1,3,2
2002,1,1,NA,2,NA,2,22,1,1,31,1,2,1,3,NA
2002,2,1,NA,2,NA,2,2,5,1,42,1,2,2,2,NA
2002,3,1,NA,2,NA,1,3,1,1,42,2,1,NA,1,2
2002,3,1,NA,1,NA,2,5,2,1,42,1,2,2,2,NA
2002,NA,1,NA,1,NA,2,11,5,1,13,2,1,NA,1,NA
2002,3,1,NA,2,NA,3,6,1,1,9,1,1,NA,1,3
2002,1,1,NA,1,NA,3,21,3,1,9,2,1,NA,1,NA
2002,1,1,NA,2,NA,3,NA,4,3,9,1,1,NA,1,2
2002,NA,1,NA,2,NA,1,NA,1,3,9,1,1,NA,1,3
2002,3,1,NA,2,NA,1,NA,3,3,9,2,1,NA,1,1
2002,3,1,NA,1,NA,1,5,5,3,3,2,1,NA,1,3
2002,3,1,NA,2,NA,1,5,1,2,42,2,1,NA,1,1
2002,NA,1,NA,1,NA,1,11,3,1,31,1,1,NA,1,1
2002,1,1,NA,2,NA,1,6,1,1,42,2,1,NA,1,NA
2002,1,1,NA,2,NA,2,21,1,1,30,1,1,NA,1,1
2002,3,1,NA,2,NA,2,13,1,1,9,1,1,NA,1,NA
2002,1,1,NA,2,NA,1,1,3,1,42,1,2,3,2,3
2002,3,1,NA,2,NA,1,4,3,1,42,NA,NA,NA,NA,3
2002,3,1,NA,2,NA,1,3,1,2,42,2,1,NA,1,3
2002,2,1,NA,1,NA,1,4,1,1,42,2,1,NA,1,3
2002,3,0,NA,2,NA,1,NA,1,2,31,NA,NA,NA,NA,2
2002,1,1,NA,2,NA,3,22,1,1,42,1,1,NA,1,1
2002,NA,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,3
2002,1,1,NA,2,NA,2,2,1,2,42,2,1,NA,1,3
2002,1,1,NA,2,NA,1,NA,1,2,42,1,1,NA,1,2
2002,3,1,NA,2,NA,1,4,1,2,9,2,1,NA,1,NA
2002,3,1,NA,2,NA,NA,NA,NA,1,42,2,1,NA,1,NA
2002,3,1,NA,2,NA,2,24,1,2,3,1,2,1,3,1
2002,1,1,NA,1,NA,1,4,1,3,31,1,2,3,2,1
2002,3,1,NA,2,NA,1,NA,1,2,42,2,1,NA,1,3
2002,1,1,NA,2,NA,3,14,3,1,3,NA,NA,NA,NA,1
2002,3,0,NA,1,NA,3,22,3,1,9,1,2,3,2,2
2002,3,1,NA,1,NA,3,12,5,1,9,1,1,NA,1,2
2002,3,1,NA,2,NA,2,11,2,3,42,1,2,3,2,3
2002,NA,1,NA,1,NA,1,22,1,1,42,1,1,NA,1,3
2002,1,1,NA,1,NA,3,6,4,1,42,1,2,2,2,3
2002,2,1,NA,1,NA,3,23,5,1,9,1,2,1,3,3
2002,3,NA,NA,1,NA,1,2,3,3,9,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,NA,5,1,3,2,1,NA,1,NA
2002,3,0,NA,1,NA,3,24,1,1,9,1,2,3,1,2
2002,3,1,NA,2,NA,1,11,2,3,42,1,2,1,3,1
2002,2,1,NA,1,NA,2,3,1,1,42,2,1,NA,1,3
2002,1,1,NA,1,NA,1,NA,5,3,31,1,2,1,3,3
2002,1,0,NA,1,NA,1,NA,5,3,42,1,2,1,NA,1
2002,3,1,NA,2,NA,1,11,4,3,42,1,1,NA,1,2
2002,2,1,NA,1,NA,1,11,1,1,42,2,1,NA,1,1
2002,NA,1,NA,2,NA,1,NA,1,2,9,1,1,NA,1,1
2002,3,1,NA,2,NA,3,11,1,2,42,2,1,NA,1,1
2002,3,0,NA,1,NA,2,2,5,3,42,1,2,1,3,3
2002,1,1,NA,2,NA,3,5,5,3,42,1,2,2,2,1
2002,3,1,NA,2,NA,2,12,5,2,42,1,2,3,2,2
2002,3,1,NA,2,NA,1,4,1,1,9,2,1,NA,1,1
2002,1,1,NA,2,NA,1,6,5,1,31,1,2,2,2,NA
2002,3,1,NA,2,NA,1,NA,3,1,42,NA,1,NA,1,3
2002,3,1,NA,1,NA,1,11,5,1,31,1,2,1,3,3
2002,NA,1,NA,1,NA,3,29,1,1,9,1,1,NA,1,2
2002,3,1,NA,2,NA,3,14,3,1,31,1,2,3,2,1
2002,3,1,NA,2,NA,3,1,5,3,3,1,2,2,2,1
2002,1,1,NA,2,NA,2,13,5,1,3,1,2,1,3,2
2002,3,0,NA,2,NA,1,2,5,2,31,1,2,2,2,NA
2002,3,1,NA,2,NA,1,2,4,2,31,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,5,1,2,42,2,1,NA,1,NA
2002,2,1,NA,1,NA,2,22,5,3,3,1,2,1,3,NA
2002,1,1,NA,2,NA,1,3,1,1,46,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,4,1,1,9,2,1,NA,1,3
2002,3,1,NA,2,NA,1,6,1,2,42,2,1,NA,1,2
2002,3,1,NA,1,NA,1,NA,3,3,42,1,2,1,3,1
2002,3,0,NA,1,NA,1,6,5,3,42,1,2,2,2,NA
2002,1,1,NA,2,NA,3,22,1,1,42,1,2,2,2,3
2002,1,1,NA,2,NA,1,NA,2,2,3,2,1,NA,1,NA
2002,3,NA,NA,1,NA,3,22,1,1,42,1,1,NA,1,2
2002,1,1,NA,1,NA,1,5,5,3,5,2,1,NA,1,NA
2002,NA,1,NA,2,NA,1,4,2,1,46,2,1,NA,1,NA
2002,3,0,NA,2,NA,1,4,1,1,42,1,2,3,2,NA
2002,3,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,2
2002,1,1,NA,1,NA,2,4,1,1,3,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,4,1,3,31,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,22,3,1,9,2,1,NA,1,3
2002,3,1,NA,1,NA,1,3,3,1,9,2,1,NA,1,3
2002,3,1,NA,2,NA,3,23,1,1,9,1,1,NA,1,2
2002,3,0,NA,2,NA,1,NA,5,1,3,1,2,1,3,1
2002,3,NA,NA,2,NA,3,12,3,1,42,1,2,1,3,1
2002,3,1,NA,2,NA,2,5,2,2,9,1,1,NA,1,1
2002,3,1,NA,2,NA,1,21,1,2,42,1,2,1,3,2
2002,3,1,NA,2,NA,1,NA,1,2,13,2,1,NA,1,NA
2002,3,0,NA,2,NA,3,22,5,3,9,1,2,1,3,NA
2002,1,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,2
2002,3,1,NA,2,NA,1,6,5,1,9,2,1,NA,1,NA
2002,2,1,NA,1,NA,1,4,1,3,9,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,4,1,1,42,2,1,NA,1,NA
2002,1,1,NA,1,NA,1,4,5,1,9,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,12,1,2,3,1,2,1,3,1
2002,2,1,NA,1,NA,1,6,1,1,9,2,1,NA,1,2
2002,1,0,NA,2,NA,1,NA,3,1,3,1,2,3,2,3
2002,2,1,NA,1,NA,1,23,5,1,3,2,1,NA,1,2
2002,NA,1,NA,1,NA,1,NA,1,1,42,2,1,NA,1,NA
2002,3,0,NA,2,NA,1,11,3,1,9,1,1,NA,1,1
2002,1,1,NA,2,NA,1,23,5,3,9,1,2,1,3,NA
2002,1,1,NA,1,NA,1,21,1,1,9,1,1,NA,1,2
2002,3,0,NA,1,NA,1,5,1,1,42,1,2,1,3,1
2002,1,1,NA,2,NA,1,1,2,3,9,1,1,NA,1,2
2002,3,1,NA,2,NA,3,5,5,1,42,1,2,3,2,3
2002,1,1,NA,2,NA,1,2,3,1,46,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,21,1,1,42,1,1,NA,1,2
2002,1,1,NA,2,NA,1,22,3,3,9,1,1,NA,1,2
2002,3,1,NA,1,NA,1,3,1,3,42,2,1,NA,1,3
2002,3,1,NA,2,NA,3,NA,5,1,9,2,1,NA,1,NA
2002,3,0,NA,2,NA,1,2,3,2,42,2,1,NA,1,NA
2002,3,1,NA,1,NA,1,13,1,1,9,2,1,NA,1,NA
2002,1,1,NA,1,NA,2,14,5,1,9,2,1,NA,1,2
2002,3,1,NA,2,NA,1,5,1,1,42,2,1,NA,1,NA
2002,3,1,NA,1,NA,2,23,1,1,9,1,1,NA,1,3
2002,1,1,NA,1,NA,2,NA,5,3,9,1,2,3,1,NA
2002,1,1,NA,1,NA,3,12,5,1,42,1,1,NA,1,2
2002,3,1,NA,2,NA,2,4,5,1,9,2,1,NA,1,1
2002,3,1,NA,2,NA,1,NA,1,3,3,2,1,NA,1,3
2002,2,1,NA,1,NA,3,4,5,1,42,NA,NA,NA,NA,1
2002,3,0,NA,2,NA,3,22,1,1,9,1,2,3,2,2
2002,3,1,NA,1,NA,3,12,5,1,9,1,1,NA,1,2
2002,3,1,NA,2,NA,3,13,3,3,9,1,1,NA,1,3
2002,NA,1,NA,1,NA,2,5,5,1,42,NA,NA,NA,NA,NA
2002,2,1,NA,1,NA,1,23,5,3,42,1,2,1,3,2
2002,3,0,NA,2,NA,2,4,3,1,3,1,2,1,3,1
2002,3,1,NA,2,NA,1,12,1,2,9,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,NA,4,2,9,1,1,NA,1,2
2002,3,1,NA,2,NA,3,3,5,1,9,2,1,NA,1,3
2002,3,1,NA,2,NA,1,12,5,3,9,1,2,3,2,1
2002,1,1,NA,1,NA,3,22,1,1,9,2,1,NA,1,2
2002,3,1,NA,2,NA,1,12,1,1,30,2,1,NA,1,2
2002,1,1,NA,1,NA,1,5,1,1,9,1,1,NA,1,2
2002,1,1,NA,1,NA,2,12,1,1,42,1,1,NA,1,NA
2002,1,1,NA,1,NA,1,14,1,1,9,1,1,NA,1,2
2002,3,1,NA,1,NA,3,5,1,1,9,2,1,NA,1,1
2002,3,1,NA,2,NA,2,11,5,1,9,2,1,NA,1,3
2002,1,1,NA,2,NA,3,21,4,1,9,1,1,NA,1,3
2002,3,1,NA,2,NA,1,12,1,1,9,2,1,NA,1,1
2002,3,1,NA,2,NA,1,6,1,1,9,1,1,NA,1,1
2002,3,1,NA,2,NA,1,4,1,3,9,2,1,NA,1,2
2002,1,1,NA,2,NA,1,2,5,3,9,1,1,NA,1,2
2002,3,1,NA,2,NA,1,11,5,1,42,1,2,2,2,3
2002,3,1,NA,2,NA,1,13,1,1,3,2,1,NA,1,NA
2002,3,1,NA,2,NA,2,6,5,1,9,1,1,NA,1,3
2002,3,1,NA,2,NA,2,22,1,1,42,1,2,1,3,1
2002,3,1,NA,1,NA,1,3,2,1,42,1,2,1,3,1
2002,NA,1,NA,2,NA,3,23,5,1,42,1,2,1,3,3
2002,3,0,NA,1,NA,1,3,5,3,3,1,2,2,2,3
2002,3,0,NA,1,NA,2,NA,5,1,31,1,2,2,2,1
2002,NA,1,NA,1,NA,1,5,1,1,9,NA,1,NA,1,NA
2002,1,1,NA,1,NA,1,NA,5,3,42,2,1,NA,1,2
2002,3,1,NA,2,NA,2,2,5,3,42,1,2,3,2,2
2002,3,1,NA,2,NA,3,13,5,1,42,1,2,1,3,1
2002,1,1,NA,2,NA,1,22,1,2,9,1,2,1,3,2
2002,3,1,NA,1,NA,1,1,1,3,42,1,1,NA,1,1
2002,3,1,NA,2,NA,1,6,1,3,3,1,1,NA,1,1
2002,3,1,NA,2,NA,1,12,4,1,42,1,2,3,2,1
2002,3,1,NA,2,NA,1,4,5,2,30,2,1,NA,1,1
2002,1,1,NA,2,NA,3,3,1,1,9,1,1,NA,1,3
2002,3,0,NA,1,NA,1,22,1,1,42,1,2,1,3,3
2002,3,0,NA,1,NA,1,12,3,1,9,1,1,NA,1,NA
2002,3,1,NA,2,NA,1,6,1,2,42,2,1,NA,1,1
2002,3,1,NA,2,NA,1,NA,3,3,9,1,1,NA,1,2
2002,3,1,NA,1,NA,1,NA,5,1,9,2,1,NA,1,1
2002,3,1,NA,2,NA,1,6,5,1,13,1,2,3,2,1
2002,3,1,NA,1,NA,2,22,1,1,42,1,2,1,3,1
2002,1,1,NA,2,NA,1,12,1,1,9,1,2,3,2,NA
2002,1,1,NA,2,NA,1,22,1,1,9,1,1,NA,1,NA
2002,1,1,NA,2,NA,1,4,1,3,9,1,1,NA,1,2
2002,3,NA,NA,1,NA,1,4,1,1,42,1,2,1,3,NA
2002,NA,1,NA,1,NA,2,22,5,1,9,1,1,NA,1,3
2002,3,1,NA,1,NA,1,6,1,1,42,1,1,NA,1,2
2002,NA,1,NA,2,NA,3,29,NA,1,9,1,1,NA,1,2
2002,1,1,NA,2,NA,1,11,5,1,42,1,1,NA,1,2
2002,3,1,NA,2,NA,1,3,1,3,42,1,1,NA,1,NA
2002,3,NA,NA,2,NA,1,5,5,1,42,1,2,1,3,1
2002,3,1,NA,1,NA,3,4,1,3,9,1,1,NA,1,2
2002,2,1,NA,1,NA,3,4,1,3,9,2,1,NA,1,1
2002,2,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,1
2002,1,1,NA,1,NA,1,12,1,1,42,1,1,NA,1,NA
2002,3,1,NA,2,NA,1,NA,1,2,42,2,1,NA,1,NA
2002,1,1,NA,2,NA,3,2,4,3,42,1,1,NA,1,1
2002,3,1,NA,2,NA,1,6,1,2,42,2,1,NA,1,NA
2002,1,1,NA,2,NA,2,NA,1,3,3,NA,NA,NA,NA,2
2002,3,0,NA,2,NA,3,29,1,1,42,1,2,1,3,1
2002,1,1,NA,2,NA,1,6,3,2,42,1,2,3,1,NA
2002,1,1,NA,1,NA,1,6,1,1,42,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,11,5,1,9,2,1,NA,1,3
2002,3,1,NA,2,NA,2,5,3,1,42,1,2,3,2,3
2002,3,1,NA,2,NA,1,6,1,2,3,2,1,NA,1,1
2002,3,1,NA,2,NA,1,6,1,1,42,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,6,2,1,42,1,2,1,3,1
2002,NA,1,NA,1,NA,1,NA,1,1,42,2,1,NA,1,3
2002,1,1,NA,2,NA,1,6,1,2,42,1,2,3,2,1
2002,1,1,NA,2,NA,3,14,5,1,9,1,1,NA,1,3
2002,3,NA,NA,2,NA,1,NA,3,3,3,1,2,2,1,NA
2002,1,1,NA,2,NA,3,6,5,1,9,1,2,3,1,1
2002,1,1,NA,2,NA,1,5,3,1,9,1,1,NA,1,2
2002,3,1,NA,1,NA,1,NA,1,3,42,1,2,1,3,NA
2002,1,1,NA,2,NA,1,NA,1,2,42,2,1,NA,1,2
2002,3,1,NA,2,NA,1,NA,3,1,33,1,1,NA,1,1
2002,1,1,NA,1,NA,1,4,1,1,30,1,2,3,2,1
2002,NA,1,NA,2,NA,1,NA,1,1,33,2,1,NA,1,NA
2002,2,1,NA,2,NA,3,6,1,1,30,2,1,NA,1,3
2002,3,1,NA,2,NA,1,6,3,2,33,1,1,NA,1,1
2002,3,1,NA,2,NA,1,3,3,1,33,1,1,NA,1,1
2002,3,1,NA,1,NA,2,NA,3,3,33,2,1,NA,1,NA
2002,1,1,NA,2,NA,1,4,1,1,33,2,1,NA,1,NA
2002,1,1,NA,2,NA,1,4,1,1,33,1,1,NA,1,1
2002,1,1,NA,1,NA,1,4,1,3,30,1,1,NA,1,3
2002,3,0,NA,2,NA,NA,NA,5,3,30,2,1,NA,1,1
2002,1,1,NA,1,NA,3,NA,5,1,33,1,2,3,2,3
2002,3,1,NA,2,NA,1,NA,5,3,33,1,2,3,2,NA
2002,3,1,NA,1,NA,1,6,5,1,9,2,1,NA,1,2
2002,1,1,NA,2,NA,1,5,5,1,18,2,1,NA,1,NA
2002,3,1,NA,1,NA,2,5,1,1,33,2,1,NA,1,3
2002,3,1,NA,1,NA,1,4,5,1,33,2,1,NA,1,3
2002,1,1,NA,2,NA,2,23,1,3,30,1,1,NA,1,1
2002,3,1,NA,2,NA,1,NA,3,2,33,2,1,NA,1,3
2002,3,1,NA,2,NA,1,1,1,2,18,2,1,NA,1,2
2002,1,1,NA,1,NA,3,NA,1,1,33,2,1,NA,1,1
2002,1,1,NA,1,NA,1,12,5,1,9,1,1,NA,1,NA
2002,3,1,NA,2,NA,2,NA,1,1,18,1,1,NA,1,1
2002,1,1,NA,2,NA,3,23,1,1,30,1,2,3,2,1
2002,3,1,NA,2,NA,1,NA,1,3,33,NA,1,NA,1,2
2002,NA,1,NA,2,NA,1,4,5,2,33,2,1,NA,1,3
2002,2,1,NA,1,NA,3,NA,3,1,33,1,1,NA,1,3
2002,2,1,NA,2,NA,1,NA,5,3,33,1,2,2,2,3
2002,NA,1,NA,1,NA,1,NA,5,3,30,1,2,3,2,1
2002,1,1,NA,2,NA,2,12,3,1,33,2,1,NA,1,2
2002,3,1,NA,2,NA,1,11,4,1,33,2,1,NA,1,1
2002,NA,1,NA,1,NA,1,4,1,1,33,1,1,NA,1,1
2002,3,1,NA,2,NA,1,4,3,1,18,1,2,3,2,3
2002,2,1,NA,2,NA,1,4,3,1,18,2,1,NA,1,3
2002,1,1,NA,2,NA,2,13,5,1,33,1,2,3,2,1
2002,3,1,NA,1,NA,1,NA,5,3,33,NA,1,NA,1,3
2002,3,1,NA,2,NA,2,NA,3,1,33,2,1,NA,1,NA
2002,NA,1,NA,1,NA,NA,NA,1,1,33,2,1,NA,1,3
2002,1,1,NA,1,NA,1,NA,2,3,18,2,1,NA,1,3
2002,3,1,NA,1,NA,1,NA,3,3,33,1,1,NA,1,1
2002,3,1,NA,2,NA,1,1,3,3,33,1,1,NA,1,1
2002,1,1,NA,2,NA,1,1,5,1,33,1,2,3,2,1
2002,NA,1,NA,2,NA,2,2,4,1,33,2,1,NA,1,1
2002,3,1,NA,2,NA,3,5,1,3,33,2,1,NA,1,1
2002,3,1,NA,2,NA,1,6,5,2,33,2,1,NA,1,NA
2002,1,1,NA,2,NA,1,4,2,3,30,1,2,2,2,1
2002,1,1,NA,1,NA,1,13,1,1,33,2,1,NA,1,1
2002,3,1,NA,1,NA,3,14,5,1,30,1,1,NA,1,3
2002,NA,NA,NA,2,NA,1,3,3,1,9,1,1,NA,1,NA
2002,3,1,NA,1,NA,1,NA,5,3,33,1,2,3,2,NA
2002,1,1,NA,1,NA,2,3,3,3,33,1,1,NA,1,1
2002,1,1,NA,1,NA,1,4,5,1,33,2,1,NA,1,3
2002,NA,1,NA,1,NA,1,3,5,3,18,1,2,3,2,NA
2002,3,1,NA,1,NA,1,2,5,3,33,2,1,NA,1,3
2002,1,1,NA,2,NA,1,2,4,3,33,2,1,NA,1,1
2002,3,1,NA,1,NA,1,13,3,3,33,2,1,NA,1,1
2002,3,0,NA,2,NA,1,2,3,1,33,2,1,NA,1,1
2002,3,1,NA,2,NA,1,12,5,1,33,1,2,1,3,1
2002,3,0,NA,1,NA,1,13,1,3,30,2,1,NA,1,1
2002,3,1,NA,2,NA,3,6,1,2,30,1,1,NA,1,1
2002,1,1,NA,2,NA,1,11,5,2,33,2,1,NA,1,1
2002,1,1,NA,2,NA,1,5,2,1,33,2,1,NA,1,3
2002,3,1,NA,2,NA,1,3,3,2,33,2,1,NA,1,1
2002,1,1,NA,2,NA,1,NA,5,1,33,1,2,3,2,3
2002,1,1,NA,2,NA,2,NA,1,1,18,1,1,NA,1,1
2002,1,1,NA,2,NA,1,5,1,1,33,1,1,NA,1,1
2002,3,1,NA,2,NA,1,1,4,1,33,1,1,NA,1,1
2002,3,0,NA,2,NA,1,NA,1,2,33,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,11,1,1,33,1,1,NA,1,1
2002,1,1,NA,2,NA,2,NA,1,1,33,1,1,NA,1,1
2002,NA,1,NA,2,NA,1,1,1,2,33,2,1,NA,1,1
2002,3,1,NA,2,NA,2,4,3,1,33,2,1,NA,1,NA
2002,3,1,NA,2,NA,1,6,5,1,33,2,1,NA,1,NA
